movie_name,title_year,genres,duration,director_name,movie_imdb_link,content_rating,imdb_score,num_voted_users,num_user_for_reviews
Resident Evil: Retribution,2012,Action|Horror|Sci-Fi|Thriller,96,Paul W.S. Anderson,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,R,5.4,104831,423
Resident Evil,2002,Action|Horror|Sci-Fi,100,Paul W.S. Anderson,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1,R,6.7,198701,1138
Restless,2012,Drama|Romance,180,Edward Hall,http://www.imdb.com/title/tt2241676/?ref_=fn_tt_tt_1,,7.2,2098,12
Restoration,2016,Horror,92,Zack Ward,http://www.imdb.com/title/tt4517738/?ref_=fn_tt_tt_1,,4,436,6
Resurrecting the Champ,2007,Drama|Sport,112,Rod Lurie,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,PG-13,6.8,18442,59
Return of the Living Dead III,1993,Horror|Romance|Sci-Fi,97,Brian Yuzna,http://www.imdb.com/title/tt0107953/?ref_=fn_tt_tt_1,R,5.9,10182,130
Return to Me,2000,Comedy|Drama|Romance,115,Bonnie Hunt,http://www.imdb.com/title/tt0122459/?ref_=fn_tt_tt_1,PG,6.9,16469,275
Return to Never Land,2002,Adventure|Animation|Family|Fantasy,72,Robin Budd,http://www.imdb.com/title/tt0280030/?ref_=fn_tt_tt_1,G,5.8,13324,79
Return to Oz,1985,Adventure|Family|Fantasy|Horror|Mystery,109,Walter Murch,http://www.imdb.com/title/tt0089908/?ref_=fn_tt_tt_1,PG,6.7,19568,208
Return to the Blue Lagoon,1991,Adventure|Drama|Romance,102,William A. Graham,http://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1,PG-13,5.1,14129,39
Revolutionary Road,2008,Drama|Romance,119,Sam Mendes,http://www.imdb.com/title/tt0959337/?ref_=fn_tt_tt_1,R,7.3,152591,414
Revolution,,Action|Adventure|Drama|Sci-Fi,43,,http://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1,TV-14,6.7,72017,323
Richard III,1995,Drama|War,104,Richard Loncraine,http://www.imdb.com/title/tt0114279/?ref_=fn_tt_tt_1,R,7.5,11612,88
Riddick,2013,Action|Sci-Fi|Thriller,127,David Twohy,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,R,6.4,125305,343
Ride Along 2,2016,Action|Comedy,102,Tim Story,http://www.imdb.com/title/tt2869728/?ref_=fn_tt_tt_1,PG-13,5.9,28621,58
Ride Along,2014,Action|Comedy|Crime|Romance,99,Tim Story,http://www.imdb.com/title/tt1408253/?ref_=fn_tt_tt_1,PG-13,6.2,75903,109
Ride with the Devil,1999,Drama|Romance|War|Western,148,Ang Lee,http://www.imdb.com/title/tt0134154/?ref_=fn_tt_tt_1,R,6.8,11101,159
Riding Giants,2004,Documentary|History|Sport,105,Stacy Peralta,http://www.imdb.com/title/tt0389326/?ref_=fn_tt_tt_1,PG-13,7.9,3849,37
Riding in Cars with Boys,2001,Biography|Comedy|Drama,132,Penny Marshall,http://www.imdb.com/title/tt0200027/?ref_=fn_tt_tt_1,PG-13,6.4,22447,210
Righteous Kill,2008,Action|Crime|Drama|Mystery|Thriller,101,Jon Avnet,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,R,6,73368,248
Rio 2,2014,Adventure|Animation|Comedy|Family|Musical,101,Carlos Saldanha,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,G,6.4,58498,99
Rio,2011,Adventure|Animation|Comedy|Family|Musical,96,Carlos Saldanha,http://www.imdb.com/title/tt1436562/?ref_=fn_tt_tt_1,G,7,165333,186
Ripley's Game,2002,Crime|Drama|Mystery|Thriller,110,Liliana Cavani,http://www.imdb.com/title/tt0265651/?ref_=fn_tt_tt_1,R,6.7,14618,108
Rise of the Entrepreneur: The Search for a Better Way,2014,Documentary,52,Joe Kenemore,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1,G,8.2,78,10
Rise of the Guardians,2012,Adventure|Animation|Family|Fantasy,97,Peter Ramsey,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,PG,7.3,123553,174
Rise of the Planet of the Apes,2011,Action|Drama|Sci-Fi|Thriller,105,Rupert Wyatt,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,PG-13,7.6,403836,646
Risen,2016,Action|Adventure|Drama|Mystery,107,Kevin Reynolds,http://www.imdb.com/title/tt3231054/?ref_=fn_tt_tt_1,PG-13,6.3,12276,117
River's Edge,1986,Crime|Drama,99,Tim Hunter,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1,R,7.1,11763,111
Rize,2005,Documentary|Music,86,David LaChapelle,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,PG-13,7.1,2877,46
Ri,1994,Comedy|Family,95,Donald Petrie,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,PG,5.2,49612,39
Road Hard,2015,Comedy,98,Adam Carolla,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,,6.1,1351,11
Road House,1989,Action|Thriller,114,Rowdy Herrington,http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1,R,6.5,42987,201
Road Trip,2000,Comedy,94,Todd Phillips,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1,R,6.5,132963,302
Road to Perdition,2002,Crime|Drama|Thriller,117,Sam Mendes,http://www.imdb.com/title/tt0257044/?ref_=fn_tt_tt_1,R,7.7,200359,1009
Roadside,2013,Drama|Horror|Mystery|Thriller,81,Eric England,http://www.imdb.com/title/tt1958007/?ref_=fn_tt_tt_1,,4.1,268,6
Roar,1981,Adventure|Horror|Thriller,102,Noel Marshall,http://www.imdb.com/title/tt0083001/?ref_=fn_tt_tt_1,PG,6.4,1275,27
Rob Roy,1995,Adventure|Biography,139,Michael Caton-Jones,http://www.imdb.com/title/tt0114287/?ref_=fn_tt_tt_1,R,6.9,34427,126
Robin Hood: Prince of Thieves,1991,Action|Adventure|Drama|Romance,155,Kevin Reynolds,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,PG-13,6.9,145257,322
Robin Hood,2010,Action|Adventure|Drama|History,156,Ridley Scott,http://www.imdb.com/title/tt0955308/?ref_=fn_tt_tt_1,PG-13,6.7,211765,546
Robin and Marian,1976,Adventure|Drama|Romance,106,Richard Lester,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1,PG,6.6,8930,90
RoboCop 3,1993,Action|Crime|Sci-Fi|Thriller,104,Fred Dekker,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,PG-13,3.9,35018,180
RoboCop,2014,Action|Crime|Sci-Fi|Thriller,117,José Padilha,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,PG-13,6.2,182899,630
Robot & Frank,2012,Comedy|Crime|Drama|Sci-Fi,89,Jake Schreier,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,PG-13,7.1,52509,84
Robot Chicken,,Animation|Comedy,11,,http://www.imdb.com/title/tt0437745/?ref_=fn_tt_tt_1,TV-MA,7.8,32923,75
Robots,2005,Adventure|Animation|Comedy|Family|Sci-Fi,91,Chris Wedge,http://www.imdb.com/title/tt0358082/?ref_=fn_tt_tt_1,PG,6.3,103022,269
Rock Star,2001,Drama|Music,105,Stephen Herek,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,R,6.2,34592,191
Rock of Ages,2012,Comedy|Drama|Musical|Romance,136,Adam Shankman,http://www.imdb.com/title/tt1336608/?ref_=fn_tt_tt_1,PG-13,5.9,61995,356
Rockaway,2007,Action|Crime|Drama|Thriller,90,Jeff Crook,http://www.imdb.com/title/tt0796355/?ref_=fn_tt_tt_1,R,4.6,355,6
RocknRolla,2008,Action|Crime|Thriller,114,Guy Ritchie,http://www.imdb.com/title/tt1032755/?ref_=fn_tt_tt_1,R,7.3,194489,192
Rocky Balboa,2006,Drama|Sport,139,Sylvester Stallone,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1,PG,7.2,162130,962
Rocky,1976,Drama|Sport,145,John G. Avildsen,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,PG,8.1,375240,542
Rodeo Girl,2016,Family,108,Joel Paul Reisig,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,PG,5.7,62,4
Roger & Me,1989,Documentary,91,Michael Moore,http://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1,R,7.5,22800,133
Rogue,,Action|Crime|Drama|Thriller,50,,http://www.imdb.com/title/tt2397255/?ref_=fn_tt_tt_1,,6.8,1781,23
Role Models,2008,Comedy,101,David Wain,http://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1,R,6.9,195255,170
Roll Bounce,2005,Comedy|Drama|Music|Romance,112,Malcolm D. Lee,http://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1,PG-13,6,5585,75
Rollerball,2002,Action|Sci-Fi|Sport,98,John McTiernan,http://www.imdb.com/title/tt0246894/?ref_=fn_tt_tt_1,R,3,22264,289
Romance & Cigarettes,2005,Comedy|Musical|Romance,105,John Turturro,http://www.imdb.com/title/tt0368222/?ref_=fn_tt_tt_1,R,6.3,10052,69
Romantic Schemer,2015,Romance,,Valentine,http://www.imdb.com/title/tt4607906/?ref_=fn_tt_tt_1,PG-13,5.1,172,
Romeo + Juliet,1996,Drama|Romance,120,Baz Luhrmann,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1,PG-13,6.8,167750,506
Romeo Is Bleeding,1993,Action|Crime|Drama|Thriller,100,Peter Medak,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,R,6.6,10735,88
Romeo Must Die,2000,Action|Crime|Thriller,115,Andrzej Bartkowiak,http://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1,R,6.1,57040,365
Ronin,1998,Action|Adventure|Crime|Thriller,122,John Frankenheimer,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1,R,7.3,145422,572
Room,2015,Drama,118,Lenny Abrahamson,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,R,8.3,161288,351
Rosemary's Baby,1968,Drama|Horror,136,Roman Polanski,http://www.imdb.com/title/tt0063522/?ref_=fn_tt_tt_1,R,8,140527,447
Rosewater,2014,Biography|Drama,103,Jon Stewart,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1,R,6.6,8307,37
Rotor DR1,2015,Family|Sci-Fi,98,Chad Kapper,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,,3.4,209,8
Rounders,1998,Crime|Drama,121,John Dahl,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,R,7.4,121676,290
Royal Kill,2009,Action|Thriller,90,Babar Ahmed,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,PG-13,3.2,476,18
Rubber,2010,Comedy|Fantasy|Horror,82,Quentin Dupieux,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,R,5.8,26185,170
Ruby in Paradise,1993,Drama|Romance,114,Victor Nunez,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,R,7.2,2039,28
Rudderless,2014,Comedy|Drama|Music,105,William H. Macy,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1,R,7.5,12672,60
Rugrats Go Wild,2003,Adventure|Animation|Comedy|Family|Fantasy|Musical,80,John Eng,http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1,PG,5.6,5674,35
Rugrats in Paris: The Movie,2000,Adventure|Animation|Comedy|Family|Romance,78,Stig Bergqvist,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1,G,6.1,8146,49
Rules of Engagement,,Comedy|Romance,22,,http://www.imdb.com/title/tt0790772/?ref_=fn_tt_tt_1,TV-PG,7.3,26404,41
Run All Night,2015,Action|Crime|Drama|Thriller,114,Jaume Collet-Serra,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1,R,6.6,76010,205
"Run, Fatboy, Run",2007,Comedy|Romance|Sport,100,David Schwimmer,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1,PG-13,6.6,58509,143
"Run, Hide, Die",2012,Horror|Thriller,75,Collin Joseph Neal,http://www.imdb.com/title/tt2442662/?ref_=fn_tt_tt_1,,3.7,106,5
Runaway Bride,1999,Comedy|Romance,116,Garry Marshall,http://www.imdb.com/title/tt0163187/?ref_=fn_tt_tt_1,PG,5.5,74274,255
Runner Runner,2013,Crime|Thriller,88,Brad Furman,http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1,R,5.6,52069,95
Running Forever,2015,Family,88,Mike Mayhall,http://www.imdb.com/title/tt4453560/?ref_=fn_tt_tt_1,,8.6,8,
Running Scared,2006,Action|Crime|Drama|Thriller,122,Wayne Kramer,http://www.imdb.com/title/tt0404390/?ref_=fn_tt_tt_1,R,7.4,88590,419
Running with Scissors,2006,Comedy|Drama,122,Ryan Murphy,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,R,6.2,20000,188
Rush Hour 2,2001,Action|Comedy|Crime|Thriller,90,Brett Ratner,http://www.imdb.com/title/tt0266915/?ref_=fn_tt_tt_1,PG-13,6.6,160440,394
Rush Hour 3,2007,Action|Comedy|Crime|Thriller,91,Brett Ratner,http://www.imdb.com/title/tt0293564/?ref_=fn_tt_tt_1,PG-13,6.2,121084,221
Rush Hour,,Action|Comedy|Crime,43,,http://www.imdb.com/title/tt4085584/?ref_=fn_tt_tt_1,TV-14,5.8,2185,30
Rushmore,1998,Comedy|Drama,93,Wes Anderson,http://www.imdb.com/title/tt0128445/?ref_=fn_tt_tt_1,R,7.7,134458,640
Rush,2013,Action|Biography|Drama|Sport,123,Ron Howard,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,R,8.1,312629,475
Rust,2010,Drama,95,Corbin Bernsen,http://www.imdb.com/title/tt1360826/?ref_=fn_tt_tt_1,PG,5.7,300,8
S.W.A.T.,2003,Action|Adventure|Crime|Thriller,117,Clark Johnson,http://www.imdb.com/title/tt0257076/?ref_=fn_tt_tt_1,PG-13,6,119807,340
Sabotage,2014,Action|Crime|Drama|Thriller,109,David Ayer,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,R,5.7,47502,212
"Sabrina, the Teenage Witch",,Comedy|Family|Fantasy,22,,http://www.imdb.com/title/tt0115341/?ref_=fn_tt_tt_1,TV-G,6.6,24420,94
Safe Haven,2013,Drama|Romance|Thriller,115,Lasse Hallström,http://www.imdb.com/title/tt1702439/?ref_=fn_tt_tt_1,PG-13,6.7,78008,160
Safe House,2012,Action|Crime|Mystery|Thriller,115,Daniel Espinosa,http://www.imdb.com/title/tt1599348/?ref_=fn_tt_tt_1,R,6.8,166693,276
Safe Men,1998,Comedy|Crime,88,John Hamburg,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,R,6.1,2735,52
Safety Not Guaranteed,2012,Comedy|Drama|Romance,86,Colin Trevorrow,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,R,7,101287,260
Safe,2012,Action|Crime|Thriller,94,Boaz Yakin,http://www.imdb.com/title/tt1656190/?ref_=fn_tt_tt_1,R,6.5,83097,134
Sahara,2005,Action|Adventure|Comedy|Thriller,124,Breck Eisner,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,PG-13,6,77673,463
Saint John of Las Vegas,2009,Comedy|Drama,85,Hue Rhodes,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1,R,5.8,2522,11
Saint Ralph,2004,Comedy|Drama|Sport,98,Michael McGowan,http://www.imdb.com/title/tt0384488/?ref_=fn_tt_tt_1,PG-13,7.6,4976,52
Saints and Soldiers,2003,Action|Adventure|Drama|War,90,Ryan Little,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,PG-13,6.8,17725,157
Salt,2010,Action|Crime|Mystery|Thriller,101,Phillip Noyce,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,PG-13,6.4,245621,514
Salvador,1986,Drama|History|Thriller|War,122,Oliver Stone,http://www.imdb.com/title/tt0091886/?ref_=fn_tt_tt_1,R,7.5,15175,89
Salvation Boulevard,2011,Action|Comedy|Drama|Thriller,96,George Ratliff,http://www.imdb.com/title/tt1251743/?ref_=fn_tt_tt_1,R,5.3,3788,31
San Andreas,2015,Action|Adventure|Drama|Thriller,114,Brad Peyton,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,PG-13,6.1,147497,499
Sanctuary; Quite a Conundrum,2012,Comedy|Horror|Thriller,82,Thomas L. Phillips,http://www.imdb.com/title/tt2049518/?ref_=fn_tt_tt_1,,5.4,133,8
Sanctum,2011,Adventure|Drama|Thriller,108,Alister Grierson,http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1,R,5.9,47003,215
Sands of Iwo Jima,1949,Action|Drama|Romance|War,109,Allan Dwan,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1,Approved,7.2,7346,69
Sausage Party,2016,Adventure|Animation|Comedy|Fantasy,89,Greg Tiernan,http://www.imdb.com/title/tt1700841/?ref_=fn_tt_tt_1,R,7.5,3302,14
Savage Grace,2007,Drama,97,Tom Kalin,http://www.imdb.com/title/tt0379976/?ref_=fn_tt_tt_1,Not Rated,5.9,8867,65
Savages,2012,Crime|Drama|Thriller,141,Oliver Stone,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1,R,6.5,104301,269
Save the Last Dance,2001,Drama|Music|Romance,112,Thomas Carter,http://www.imdb.com/title/tt0206275/?ref_=fn_tt_tt_1,PG-13,6.1,47876,320
Saved!,2004,Comedy|Drama,92,Brian Dannelly,http://www.imdb.com/title/tt0332375/?ref_=fn_tt_tt_1,PG-13,6.9,40274,324
Saving Face,2004,Comedy|Drama|Romance,96,Alice Wu,http://www.imdb.com/title/tt0384504/?ref_=fn_tt_tt_1,R,7.6,7776,84
Saving Grace,,Drama|Fantasy,60,,http://www.imdb.com/title/tt0830900/?ref_=fn_tt_tt_1,TV-MA,7.5,3852,47
Saving Mr. Banks,2013,Biography|Comedy|Drama|History|Music,125,John Lee Hancock,http://www.imdb.com/title/tt2140373/?ref_=fn_tt_tt_1,PG-13,7.5,117719,306
Saving Private Ryan,1998,Action|Drama|War,169,Steven Spielberg,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,R,8.6,881236,2277
Saving Silverman,2001,Comedy|Crime|Romance,96,Dennis Dugan,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1,PG-13,5.9,33287,201
Saw 3D: The Final Chapter,2010,Horror|Mystery,90,Kevin Greutert,http://www.imdb.com/title/tt1477076/?ref_=fn_tt_tt_1,R,5.6,67978,279
Saw III,2006,Horror|Mystery,121,Darren Lynn Bousman,http://www.imdb.com/title/tt0489270/?ref_=fn_tt_tt_1,R,6.2,142115,614
Saw II,2005,Horror|Mystery,95,Darren Lynn Bousman,http://www.imdb.com/title/tt0432348/?ref_=fn_tt_tt_1,R,6.6,188679,864
Saw IV,2007,Horror|Mystery,96,Darren Lynn Bousman,http://www.imdb.com/title/tt0890870/?ref_=fn_tt_tt_1,R,5.9,111087,319
Saw VI,2009,Horror|Mystery,92,Kevin Greutert,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1,R,6,76207,194
Saw V,2008,Horror|Mystery,95,David Hackl,http://www.imdb.com/title/tt1132626/?ref_=fn_tt_tt_1,R,5.8,88529,262
Saw,2004,Horror|Mystery|Thriller,103,James Wan,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1,R,7.7,299127,1509
Say It Isn't So,2001,Comedy|Romance,95,J.B. Rogers,http://www.imdb.com/title/tt0239949/?ref_=fn_tt_tt_1,R,4.9,11375,91
Scarface,1983,Crime|Drama,142,Brian De Palma,http://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1,R,8.3,537442,851
Scary Movie 2,2001,Comedy,83,Keenen Ivory Wayans,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1,R,5.2,119590,548
Scary Movie 3,2003,Comedy,84,David Zucker,http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1,PG-13,5.5,111526,347
Scary Movie 4,2006,Comedy,89,David Zucker,http://www.imdb.com/title/tt0362120/?ref_=fn_tt_tt_1,PG-13,5.1,93748,410
Scary Movie 5,2013,Comedy,88,Malcolm D. Lee,http://www.imdb.com/title/tt0795461/?ref_=fn_tt_tt_1,PG-13,3.5,50337,177
Schindler's List,1993,Biography|Drama|History,185,Steven Spielberg,http://www.imdb.com/title/tt0108052/?ref_=fn_tt_tt_1,R,8.9,865020,1273
School Daze,1988,Comedy|Drama|Musical,121,Spike Lee,http://www.imdb.com/title/tt0096054/?ref_=fn_tt_tt_1,R,5.8,4756,38
School for Scoundrels,2006,Comedy,108,Todd Phillips,http://www.imdb.com/title/tt0462519/?ref_=fn_tt_tt_1,PG-13,5.9,26100,97
School of Rock,2003,Comedy|Music,108,Richard Linklater,http://www.imdb.com/title/tt0332379/?ref_=fn_tt_tt_1,PG-13,7.1,210680,479
Scooby-Doo 2: Monsters Unleashed,2004,Adventure|Comedy|Family|Fantasy|Horror|Mystery,93,Raja Gosnell,http://www.imdb.com/title/tt0331632/?ref_=fn_tt_tt_1,PG,4.9,33180,149
Scooby-Doo,2002,Adventure|Comedy|Mystery,86,Raja Gosnell,http://www.imdb.com/title/tt0267913/?ref_=fn_tt_tt_1,PG,4.9,71424,521
Scoop,2006,Comedy|Crime|Mystery,96,Woody Allen,http://www.imdb.com/title/tt0457513/?ref_=fn_tt_tt_1,PG-13,6.7,66840,248
Scott Pilgrim vs. the World,2010,Action|Comedy|Fantasy|Romance,112,Edgar Wright,http://www.imdb.com/title/tt0446029/?ref_=fn_tt_tt_1,PG-13,7.5,273921,522
Scott Walker: 30 Century Man,2006,Biography|Documentary|Music,95,Stephen Kijak,http://www.imdb.com/title/tt0486541/?ref_=fn_tt_tt_1,,7.3,1006,11
Scream 2,1997,Horror|Mystery,120,Wes Craven,http://www.imdb.com/title/tt0120082/?ref_=fn_tt_tt_1,R,6.1,124941,488
Scream 3,2000,Horror|Mystery,116,Wes Craven,http://www.imdb.com/title/tt0134084/?ref_=fn_tt_tt_1,R,5.5,98535,734
Scream 4,2011,Horror|Mystery,111,Wes Craven,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1,R,6.2,104119,518
Scream: The TV Series,,Crime|Drama|Horror|Mystery|Thriller,45,,http://www.imdb.com/title/tt3921180/?ref_=fn_tt_tt_1,TV-14,7.3,18058,68
Scream,1996,Horror|Mystery,103,Wes Craven,http://www.imdb.com/title/tt0117571/?ref_=fn_tt_tt_1,R,7.2,222018,869
Screwed,2000,Comedy|Crime,81,Scott Alexander,http://www.imdb.com/title/tt0156323/?ref_=fn_tt_tt_1,PG-13,5.7,6965,69
Scrooged,1988,Comedy|Drama|Fantasy,101,Richard Donner,http://www.imdb.com/title/tt0096061/?ref_=fn_tt_tt_1,PG-13,7,61396,159
Se7en,1995,Crime|Drama|Mystery|Thriller,127,David Fincher,http://www.imdb.com/title/tt0114369/?ref_=fn_tt_tt_1,R,8.6,1023511,1080
Sea Rex 3D: Journey to a Prehistoric World,2010,Documentary,41,Ronan Chapalain,http://www.imdb.com/title/tt1529567/?ref_=fn_tt_tt_1,,6.9,296,4
Sea of Love,1989,Crime|Drama|Mystery|Thriller,113,Harold Becker,http://www.imdb.com/title/tt0098273/?ref_=fn_tt_tt_1,R,6.8,30213,112
Seabiscuit,2003,Drama|History|Sport,140,Gary Ross,http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1,PG-13,7.3,57661,455
Secondhand Lions,2003,Comedy|Drama|Family,111,Tim McCanlies,http://www.imdb.com/title/tt0327137/?ref_=fn_tt_tt_1,PG,7.6,43378,292
Secret Window,2004,Mystery|Thriller,96,David Koepp,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1,PG-13,6.6,147504,531
Secret in Their Eyes,2015,Crime|Drama|Mystery|Thriller,111,Billy Ray,http://www.imdb.com/title/tt1741273/?ref_=fn_tt_tt_1,PG-13,6.2,20186,81
Secretariat,2010,Biography|Drama|Family|History|Sport,123,Randall Wallace,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,PG,7.2,20827,136
Secretary,2002,Comedy|Drama|Romance,104,Steven Shainberg,http://www.imdb.com/title/tt0274812/?ref_=fn_tt_tt_1,R,7.1,67949,390
Secrets and Lies,,Crime|Drama,43,,http://www.imdb.com/title/tt3516878/?ref_=fn_tt_tt_1,,7.7,6762,27
See Spot Run,2001,Action|Comedy|Crime|Family,94,John Whitesell,http://www.imdb.com/title/tt0250720/?ref_=fn_tt_tt_1,PG,5.4,7392,53
Seed of Chucky,2004,Comedy|Fantasy|Horror|Thriller,88,Don Mancini,http://www.imdb.com/title/tt0387575/?ref_=fn_tt_tt_1,R,4.9,28632,214
Seeking a Friend for the End of the World,2012,Adventure|Comedy|Drama|Romance|Sci-Fi,101,Lorene Scafaria,http://www.imdb.com/title/tt1307068/?ref_=fn_tt_tt_1,R,6.7,87203,221
Selena,1997,Biography|Drama|Music,127,Gregory Nava,http://www.imdb.com/title/tt0120094/?ref_=fn_tt_tt_1,PG,6.7,19126,155
Self/less,2015,Action|Mystery|Sci-Fi|Thriller,117,Tarsem Singh,http://www.imdb.com/title/tt2140379/?ref_=fn_tt_tt_1,PG-13,6.5,57674,126
Selma,2014,Biography|Drama|History,128,Ava DuVernay,http://www.imdb.com/title/tt1020072/?ref_=fn_tt_tt_1,PG-13,7.5,61114,212
Semi-Pro,2008,Comedy|Sport,99,Kent Alterman,http://www.imdb.com/title/tt0839980/?ref_=fn_tt_tt_1,R,5.8,67005,119
Sense and Sensibility,1995,Drama|Romance,136,Ang Lee,http://www.imdb.com/title/tt0114388/?ref_=fn_tt_tt_1,PG,7.7,78392,196
Serendipity,2001,Comedy|Romance,82,Peter Chelsom,http://www.imdb.com/title/tt0240890/?ref_=fn_tt_tt_1,PG-13,6.9,85423,374
Serenity,2005,Action|Adventure|Sci-Fi|Thriller,119,Joss Whedon,http://www.imdb.com/title/tt0379786/?ref_=fn_tt_tt_1,PG-13,8,242599,1594
Serial Mom,1994,Comedy|Crime|Thriller,95,John Waters,http://www.imdb.com/title/tt0111127/?ref_=fn_tt_tt_1,R,6.7,21212,107
Serving Sara,2002,Comedy|Romance,99,Reginald Hudlin,http://www.imdb.com/title/tt0261289/?ref_=fn_tt_tt_1,PG-13,5.3,14315,101
Session 9,2001,Horror|Mystery,100,Brad Anderson,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1,R,6.5,43839,481
Set It Off,1996,Action|Crime|Drama|Romance|Thriller,123,F. Gary Gray,http://www.imdb.com/title/tt0117603/?ref_=fn_tt_tt_1,R,6.8,10139,70
Seven Pounds,2008,Drama|Romance,123,Gabriele Muccino,http://www.imdb.com/title/tt0814314/?ref_=fn_tt_tt_1,PG-13,7.7,232710,599
Seven Psychopaths,2012,Comedy|Crime,110,Martin McDonagh,http://www.imdb.com/title/tt1931533/?ref_=fn_tt_tt_1,R,7.2,185845,284
Seven Years in Tibet,1997,Adventure|Biography|Drama|History|War,136,Jean-Jacques Annaud,http://www.imdb.com/title/tt0120102/?ref_=fn_tt_tt_1,PG-13,7,96385,119
Seventh Son,2014,Action|Adventure|Fantasy,102,Sergey Bodrov,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,PG-13,5.5,54501,154
Severance,2006,Comedy|Horror|Thriller,90,Christopher Smith,http://www.imdb.com/title/tt0464196/?ref_=fn_tt_tt_1,R,6.6,31890,194
